"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"trafico.nlogo"
"experimento-flujo"
"10/26/2024 20:06:04:819 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-3","3"
"[run number]","velocidad-inicial","numero_de_carros","aceleracion","posicion-inicial","desaceleracion","[step]","mean(lista_flujo)"
"963","aleatoria","20","0.0045","alaetoria","0.026","5000","4.683168316831683"
"971","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"962","aleatoria","20","0.0045","alaetoria","0.026","5000","4.544554455445544"
"972","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"966","aleatoria","20","0.0045","alaetoria","0.026","5000","4.574257425742574"
"973","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"967","aleatoria","20","0.0045","alaetoria","0.026","5000","4.574257425742574"
"974","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"964","aleatoria","20","0.0045","alaetoria","0.026","5000","4.643564356435643"
"975","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"968","aleatoria","20","0.0045","alaetoria","0.026","5000","4.554455445544554"
"976","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"965","aleatoria","20","0.0045","alaetoria","0.026","5000","4.534653465346534"
"977","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"969","aleatoria","20","0.0045","alaetoria","0.026","5000","4.653465346534653"
"978","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"971","aleatoria","20","0.0045","alaetoria","0.026","5000","4.564356435643564"
"979","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"970","aleatoria","20","0.0045","alaetoria","0.026","5000","4.702970297029703"
"980","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"972","aleatoria","20","0.0045","alaetoria","0.026","5000","4.752475247524752"
"981","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"975","aleatoria","20","0.0045","alaetoria","0.026","5000","4.663366336633663"
"982","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"977","aleatoria","20","0.0045","alaetoria","0.026","5000","4.544554455445544"
"983","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"973","aleatoria","20","0.0045","alaetoria","0.026","5000","4.574257425742574"
"984","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"974","aleatoria","20","0.0045","alaetoria","0.026","5000","4.584158415841584"
"985","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"976","aleatoria","20","0.0045","alaetoria","0.026","5000","4.574257425742574"
"986","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"979","aleatoria","20","0.0045","alaetoria","0.026","5000","4.683168316831683"
"987","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"978","aleatoria","20","0.0045","alaetoria","0.026","5000","4.623762376237623"
"988","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"981","aleatoria","20","0.0045","alaetoria","0.026","5000","5.089108910891089"
"989","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"980","aleatoria","20","0.0045","alaetoria","0.026","5000","4.633663366336633"
"990","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"983","aleatoria","20","0.0045","alaetoria","0.026","5000","4.534653465346534"
"991","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"984","aleatoria","20","0.0045","alaetoria","0.026","5000","4.633663366336633"
"992","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"985","aleatoria","20","0.0045","alaetoria","0.026","5000","4.603960396039604"
"993","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"982","aleatoria","20","0.0045","alaetoria","0.026","5000","4.564356435643564"
"994","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"986","aleatoria","20","0.0045","alaetoria","0.026","5000","4.693069306930693"
"995","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"987","aleatoria","20","0.0045","alaetoria","0.026","5000","4.603960396039604"
"996","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"989","aleatoria","20","0.0045","alaetoria","0.026","5000","4.623762376237623"
"997","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"988","aleatoria","20","0.0045","alaetoria","0.026","5000","4.8316831683168315"
"998","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"991","aleatoria","20","0.0045","alaetoria","0.026","5000","4.534653465346534"
"999","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"990","aleatoria","20","0.0045","alaetoria","0.026","5000","4.574257425742574"
"1000","aleatoria","20","0.0045","alaetoria","0.026","0","0"
"994","aleatoria","20","0.0045","alaetoria","0.026","5000","4.534653465346534"
"1001","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"996","aleatoria","20","0.0045","alaetoria","0.026","5000","4.584158415841584"
"1002","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"992","aleatoria","20","0.0045","alaetoria","0.026","5000","4.594059405940594"
"1003","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"993","aleatoria","20","0.0045","alaetoria","0.026","5000","4.554455445544554"
"1004","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"998","aleatoria","20","0.0045","alaetoria","0.026","5000","4.7227722772277225"
"1005","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"997","aleatoria","20","0.0045","alaetoria","0.026","5000","4.564356435643564"
"1006","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"995","aleatoria","20","0.0045","alaetoria","0.026","5000","4.821782178217822"
"1007","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"999","aleatoria","20","0.0045","alaetoria","0.026","5000","4.653465346534653"
"1008","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1000","aleatoria","20","0.0045","alaetoria","0.026","5000","4.742574257425742"
"1009","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1001","aleatoria","21","0.0045","alaetoria","0.026","5000","4.415841584158416"
"1010","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1003","aleatoria","21","0.0045","alaetoria","0.026","5000","4.425742574257426"
"1011","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1005","aleatoria","21","0.0045","alaetoria","0.026","5000","4.415841584158416"
"1012","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1002","aleatoria","21","0.0045","alaetoria","0.026","5000","4.435643564356436"
"1013","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1004","aleatoria","21","0.0045","alaetoria","0.026","5000","4.435643564356436"
"1014","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1006","aleatoria","21","0.0045","alaetoria","0.026","5000","4.683168316831683"
"1015","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1007","aleatoria","21","0.0045","alaetoria","0.026","5000","4.435643564356436"
"1016","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1008","aleatoria","21","0.0045","alaetoria","0.026","5000","4.425742574257426"
"1017","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1010","aleatoria","21","0.0045","alaetoria","0.026","5000","4.425742574257426"
"1018","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1009","aleatoria","21","0.0045","alaetoria","0.026","5000","4.455445544554456"
"1019","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1011","aleatoria","21","0.0045","alaetoria","0.026","5000","4.485148514851486"
"1020","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1013","aleatoria","21","0.0045","alaetoria","0.026","5000","4.435643564356436"
"1021","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1012","aleatoria","21","0.0045","alaetoria","0.026","5000","4.4950495049504955"
"1022","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1014","aleatoria","21","0.0045","alaetoria","0.026","5000","4.415841584158416"
"1023","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1016","aleatoria","21","0.0045","alaetoria","0.026","5000","4.425742574257426"
"1024","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1015","aleatoria","21","0.0045","alaetoria","0.026","5000","4.455445544554456"
"1025","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1017","aleatoria","21","0.0045","alaetoria","0.026","5000","4.425742574257426"
"1026","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1019","aleatoria","21","0.0045","alaetoria","0.026","5000","4.435643564356436"
"1027","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1018","aleatoria","21","0.0045","alaetoria","0.026","5000","4.455445544554456"
"1028","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1020","aleatoria","21","0.0045","alaetoria","0.026","5000","4.405940594059406"
"1029","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1022","aleatoria","21","0.0045","alaetoria","0.026","5000","4.465346534653466"
"1030","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1023","aleatoria","21","0.0045","alaetoria","0.026","5000","4.455445544554456"
"1031","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1024","aleatoria","21","0.0045","alaetoria","0.026","5000","4.455445544554456"
"1032","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1021","aleatoria","21","0.0045","alaetoria","0.026","5000","4.514851485148514"
"1033","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1026","aleatoria","21","0.0045","alaetoria","0.026","5000","4.405940594059406"
"1034","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1027","aleatoria","21","0.0045","alaetoria","0.026","5000","4.425742574257426"
"1035","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1028","aleatoria","21","0.0045","alaetoria","0.026","5000","4.4950495049504955"
"1036","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1025","aleatoria","21","0.0045","alaetoria","0.026","5000","4.396039603960396"
"1037","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1029","aleatoria","21","0.0045","alaetoria","0.026","5000","4.465346534653466"
"1038","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1030","aleatoria","21","0.0045","alaetoria","0.026","5000","4.455445544554456"
"1039","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1032","aleatoria","21","0.0045","alaetoria","0.026","5000","4.435643564356436"
"1040","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1031","aleatoria","21","0.0045","alaetoria","0.026","5000","4.396039603960396"
"1041","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1033","aleatoria","21","0.0045","alaetoria","0.026","5000","4.415841584158416"
"1042","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1034","aleatoria","21","0.0045","alaetoria","0.026","5000","4.425742574257426"
"1043","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1038","aleatoria","21","0.0045","alaetoria","0.026","5000","4.514851485148514"
"1044","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1039","aleatoria","21","0.0045","alaetoria","0.026","5000","4.514851485148514"
"1045","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1035","aleatoria","21","0.0045","alaetoria","0.026","5000","4.445544554455446"
"1046","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1036","aleatoria","21","0.0045","alaetoria","0.026","5000","4.415841584158416"
"1047","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1037","aleatoria","21","0.0045","alaetoria","0.026","5000","4.475247524752476"
"1048","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1040","aleatoria","21","0.0045","alaetoria","0.026","5000","4.465346534653466"
"1049","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1041","aleatoria","21","0.0045","alaetoria","0.026","5000","4.425742574257426"
"1050","aleatoria","21","0.0045","alaetoria","0.026","0","0"
"1042","aleatoria","21","0.0045","alaetoria","0.026","5000","4.396039603960396"
"1051","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1043","aleatoria","21","0.0045","alaetoria","0.026","5000","4.396039603960396"
"1052","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1045","aleatoria","21","0.0045","alaetoria","0.026","5000","4.435643564356436"
"1053","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1047","aleatoria","21","0.0045","alaetoria","0.026","5000","4.405940594059406"
"1054","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1048","aleatoria","21","0.0045","alaetoria","0.026","5000","4.445544554455446"
"1055","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1044","aleatoria","21","0.0045","alaetoria","0.026","5000","4.435643564356436"
"1056","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1050","aleatoria","21","0.0045","alaetoria","0.026","5000","4.4950495049504955"
"1057","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1049","aleatoria","21","0.0045","alaetoria","0.026","5000","4.396039603960396"
"1058","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1046","aleatoria","21","0.0045","alaetoria","0.026","5000","4.564356435643564"
"1059","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1052","aleatoria","22","0.0045","alaetoria","0.026","5000","4.336633663366337"
"1060","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1053","aleatoria","22","0.0045","alaetoria","0.026","5000","4.306930693069307"
"1061","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1051","aleatoria","22","0.0045","alaetoria","0.026","5000","4.247524752475248"
"1062","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1055","aleatoria","22","0.0045","alaetoria","0.026","5000","4.336633663366337"
"1063","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1057","aleatoria","22","0.0045","alaetoria","0.026","5000","4.297029702970297"
"1064","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1054","aleatoria","22","0.0045","alaetoria","0.026","5000","4.316831683168317"
"1065","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1056","aleatoria","22","0.0045","alaetoria","0.026","5000","4.2772277227722775"
"1066","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1060","aleatoria","22","0.0045","alaetoria","0.026","5000","4.287128712871287"
"1067","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1058","aleatoria","22","0.0045","alaetoria","0.026","5000","4.336633663366337"
"1068","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1061","aleatoria","22","0.0045","alaetoria","0.026","5000","4.316831683168317"
"1069","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1059","aleatoria","22","0.0045","alaetoria","0.026","5000","4.306930693069307"
"1070","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1062","aleatoria","22","0.0045","alaetoria","0.026","5000","4.326732673267327"
"1071","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1063","aleatoria","22","0.0045","alaetoria","0.026","5000","4.297029702970297"
"1072","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1064","aleatoria","22","0.0045","alaetoria","0.026","5000","4.326732673267327"
"1073","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1066","aleatoria","22","0.0045","alaetoria","0.026","5000","4.287128712871287"
"1074","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1070","aleatoria","22","0.0045","alaetoria","0.026","5000","4.267326732673268"
"1075","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1068","aleatoria","22","0.0045","alaetoria","0.026","5000","4.316831683168317"
"1076","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1067","aleatoria","22","0.0045","alaetoria","0.026","5000","4.425742574257426"
"1077","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1065","aleatoria","22","0.0045","alaetoria","0.026","5000","4.425742574257426"
"1078","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1069","aleatoria","22","0.0045","alaetoria","0.026","5000","4.326732673267327"
"1079","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1071","aleatoria","22","0.0045","alaetoria","0.026","5000","4.267326732673268"
"1080","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1072","aleatoria","22","0.0045","alaetoria","0.026","5000","4.316831683168317"
"1081","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1073","aleatoria","22","0.0045","alaetoria","0.026","5000","4.316831683168317"
"1082","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1075","aleatoria","22","0.0045","alaetoria","0.026","5000","4.287128712871287"
"1083","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1077","aleatoria","22","0.0045","alaetoria","0.026","5000","4.326732673267327"
"1084","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1076","aleatoria","22","0.0045","alaetoria","0.026","5000","4.316831683168317"
"1085","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1074","aleatoria","22","0.0045","alaetoria","0.026","5000","4.336633663366337"
"1086","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1079","aleatoria","22","0.0045","alaetoria","0.026","5000","4.356435643564357"
"1087","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1078","aleatoria","22","0.0045","alaetoria","0.026","5000","4.326732673267327"
"1088","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1080","aleatoria","22","0.0045","alaetoria","0.026","5000","4.316831683168317"
"1089","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1082","aleatoria","22","0.0045","alaetoria","0.026","5000","4.287128712871287"
"1090","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1084","aleatoria","22","0.0045","alaetoria","0.026","5000","4.316831683168317"
"1091","aleatoria","22","0.0045","alaetoria","0.026","0","0"
"1085","aleatoria","22","0.0045","alaetoria","0.026","5000","4.287128712871287"
"1092","aleatoria","22","0.0045","alaetoria","0.026","0","0"
